,Unnamed: 0.1,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,Away Team,away_score,Home Team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
82,82,00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhplapyya8pp3yyz8bht",HOU,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,10,11,130.0,1,1.0,1.0,68.0,73.0,7.0,9.076104,0,1.9117647,0.28947368,0.16346154,0.5486336,0.0,17.0,27.0,TB,Sunday,0,HOU2023,D.Schultz2023,TB2023,22.0,33.5,236.5,2.0,0.5,2.5,7.25,0.5,2.0,4.0,18.0,0.25,30.0,0.75,0.25,0.25,5.62,-0.37,-2.98,15.68,7.53,8.66,44.87,0.82,0.58,0.58,2.87,1.0,0.71,0.71,10.61,0.5,27.58,1.5,0.5,0.5,12.22,2.26,2.98,8.24,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,67.5,0.5,37.5,0.0,0.0,0.5,,,3.63,14.75,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,4.25,6.0,51.75,0.5,32.25,0.0,0.0,0.25,,0.5,3.17,11.93,0,HOUSTON TEXANS,6560.0,2023_10_HOU_CIN,REG,2023-11-12 00:00:00+00:00,,13:00,HOU,,CIN,,Home,,,,2023111202.0,,,202311120cin,,401547526.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,DeMeco Ryans,Zac Taylor,,CIN00,Paycor Stadium,Sunday,14.628898247142072,9.291654154406029,11.71926596968648,14.142558594070342,12.4,8.4,16.4
84,84,00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q25yzjly8zz4elodqdhr",SF,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,43.0,0,0.0,0.0,-5.0,48.0,1.0,-0.6522104,0,0.0,0.06666667,-0.019305019,0.08648649,0.0,4.3,6.3,CIN,Sunday,0,SF2023,R.McCloud2023,CIN2023,22.25,34.75,217.25,1.5,1.5,2.5,8.75,0.33,2.0,4.0,18.0,0.25,30.0,0.5,0.25,0.25,-0.01,-0.85,-2.98,12.56,4.79,11.03,55.65,1.73,1.73,1.29,12.37,0.58,0.71,0.71,10.61,0.5,27.58,1.0,0.5,0.5,4.37,3.73,2.98,7.45,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,31.5,0.0,14.5,0.0,0.0,0.0,,1.77,-0.84,5.15,0.25,0.25,6.0,0.25,0.0,0.5,2.75,0.25,3.5,5.0,43.5,0.25,37.75,0.0,0.25,0.25,2.48,0.01,0.11,7.85,0,SAN FRANCISCO 49ERS,6561.0,2023_10_SF_JAX,REG,2023-11-12 00:00:00+00:00,,13:00,SF,,JAX,,Home,,,,2023111203.0,,,202311120jax,,401547532.0,,14.0,14.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Kyle Shanahan,Doug Pederson,,JAX00,TIAA Bank Stadium,Sunday,5.313113333829544,7.42127449325709,5.98299249834181,5.394007910601846,6.0,2.0,10.0
86,86,00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",NYJ,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,-3.0,10.0,0.0,0.19472507,0,-2.3333333,0.020833334,-0.008379889,0.025384078,0.0,0.7,1.7,LAC,Monday,0,NYJ2023,N.Bawden2023,LAC2023,17.75,25.5,190.25,1.25,0.5,3.0,3.75,0.33,2.0,4.0,18.0,0.25,30.0,0.25,0.25,0.25,1.94,-0.03,-2.98,11.99,4.19,7.14,35.04,1.26,0.58,2.58,4.5,0.58,0.71,0.71,10.61,0.5,27.58,0.5,0.5,0.5,9.51,3.42,2.98,5.83,LV,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,3.5,0.0,-1.5,0.0,0.0,0.0,,0.62,0.19,3.9,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.5,1.75,0.0,-0.25,0.0,0.0,0.0,,-0.63,-0.28,1.97,0,NEW YORK JETS,6569.0,2023_10_NYJ_LV,REG,2023-11-12 00:00:00+00:00,,20:20,NYJ,,LV,,Home,,,,2023111211.0,,,202311120rai,,401547536.0,,6.0,7.0,,,,,,,,,0.0,dome,grass,,,,,,,Robert Saleh,Josh McDaniels,,VEG00,Allegiant Stadium,Sunday,3.560901306987312,7.166599426061178,3.3094711529146434,3.812354445041191,4.5,0.5,8.5
87,87,00-0034487,T.Sherfield,Trent Sherfield,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbs4dvo8vdagznshsw7l",BUF,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,9.0,0,0.0,0.0,17.0,2.0,0.0,-0.17398044,0,0.5294118,0.0625,0.073913045,0.14548913,0.0,0.9,1.9,CIN,Sunday,1,BUF2023,T.Sherfield2023,CIN2023,20.5,34.25,233.0,1.5,1.25,3.0,15.25,0.33,2.0,4.0,18.0,0.25,30.0,1.0,0.25,0.25,3.71,-0.73,-2.98,13.85,5.0,7.23,65.63,1.29,0.96,2.16,12.42,0.58,0.71,0.71,10.61,0.5,27.58,0.71,0.5,0.5,9.19,3.57,2.98,7.48,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,7.0,0.0,11.0,0.0,0.0,0.0,,,-0.05,1.7,0.25,0.25,5.0,0.25,0.0,0.25,-0.5,0.25,5.5,6.75,68.5,0.5,49.5,0.0,0.0,0.25,-0.84,-0.88,4.7,15.85,0,BUFFALO BILLS,6570.0,2023_10_DEN_BUF,REG,2023-11-13 00:00:00+00:00,Monday,20:15,DEN,,BUF,,Home,,,,2023111300.0,,,202311130buf,,401547537.0,,15.0,8.0,,,,,,,,,0.0,outdoors,a_turf,,,,,,,Sean Payton,Sean McDermott,,BUF00,New Era Field,,1.7133751613228143,6.831516550180785,1.5929665793241166,1.6168536143554688,2.9,0.0,6.9
88,88,00-0034521,A.Lazard,Allen Lazard,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg",NYJ,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,6,18.0,0,0.0,0.0,56.0,8.0,2.0,-1.4294431,0,0.32142857,0.125,0.15642458,0.29699722,0.0,1.8,3.8,LAC,Monday,0,NYJ2023,A.Lazard2023,LAC2023,23.75,32.75,242.25,1.0,0.25,2.5,5.0,0.25,2.0,4.0,18.0,0.25,30.0,0.25,0.25,0.25,-2.72,1.18,-2.98,13.69,3.3,5.32,101.56,0.82,0.5,3.11,9.56,0.5,0.71,0.71,10.61,0.5,27.58,0.5,0.5,0.5,6.46,1.66,2.98,6.45,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0,31.5,0.0,61.5,0.0,0.0,0.0,,,-1.41,5.65,0.25,0.25,0.5,0.25,0.0,0.5,2.25,0.25,3.0,6.5,40.75,0.25,73.25,0.0,0.0,0.25,-0.49,0.13,-0.06,7.3,0,NEW YORK JETS,6569.0,2023_10_NYJ_LV,REG,2023-11-12 00:00:00+00:00,,20:20,NYJ,,LV,,Home,,,,2023111211.0,,,202311120rai,,401547536.0,,6.0,7.0,,,,,,,,,0.0,dome,grass,,,,,,,Robert Saleh,Josh McDaniels,,VEG00,Allegiant Stadium,Sunday,5.600362792728858,7.501067838376973,6.135567875677514,5.509623128652684,6.2,2.2,10.2
89,89,00-0034613,T.Hudson,Tanner Hudson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q",CIN,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,45.0,0,0.0,0.0,27.0,17.0,3.0,3.7091048,0,1.6666666,0.11904762,0.10843374,0.25447506,0.0,4.5,8.5,BUF,Sunday,1,CIN2023,T.Hudson2023,BUF2023,35.0,54.0,316.0,3.0,1.0,2.0,15.0,0.25,2.0,4.0,18.0,0.25,30.0,0.25,0.25,0.25,-6.66,0.36,-2.98,24.14,2.83,8.49,60.1,1.41,0.58,2.12,7.07,0.5,0.71,0.71,10.61,0.5,27.58,0.5,0.5,0.5,3.03,3.32,2.98,7.35,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,31.5,0.0,18.0,0.0,0.0,0.0,,,2.47,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.75,18.5,0.25,8.5,0.0,0.0,0.25,,,-0.51,3.6,0,CINCINNATI BENGALS,6560.0,2023_10_HOU_CIN,REG,2023-11-12 00:00:00+00:00,Sunday,13:00,HOU,,CIN,,Home,,,,2023111202.0,,,202311120cin,,401547526.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,DeMeco Ryans,Zac Taylor,,CIN00,Paycor Stadium,,5.067763715639984,7.56311438203336,6.135567875677514,6.059280957091996,6.2,2.2,10.2
90,90,00-0034646,B.Powell,Brandon Powell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqtogvopabvi3gcuaosi",MIN,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,15.0,1,0.0,0.0,25.0,6.0,1.0,2.3983333,0,0.6,0.08571429,0.11792453,0.2111186,0.0,7.5,9.5,ATL,Sunday,1,MIN2023,B.Powell2023,ATL2023,18.25,26.5,183.0,0.5,1.25,2.0,4.25,0.25,2.0,4.0,18.0,0.25,30.0,0.25,0.25,0.25,-5.37,-2.53,-2.98,6.24,7.23,5.92,69.83,1.0,0.96,1.15,5.74,0.5,0.71,0.71,10.61,0.5,27.58,0.5,0.5,0.5,13.95,3.09,2.98,9.68,NO,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.5,3.0,12.5,0.5,16.5,0.0,0.0,0.0,,0.42,0.88,5.85,0.25,0.25,-0.5,0.0,0.0,0.5,1.0,0.25,4.5,6.0,51.5,0.5,38.25,0.0,0.0,0.25,-2.38,0.42,4.2,12.75,0,MINNESOTA VIKINGS,6562.0,2023_10_NO_MIN,REG,2023-11-12 00:00:00+00:00,Sunday,13:00,NO,,MIN,,Home,,,,2023111204.0,,,202311120min,,401547533.0,,7.0,7.0,,,,,,,,,0.0,dome,sportturf,,,,,,,Dennis Allen,Kevin O'Connell,,MIN01,U.S. Bank Stadium,,6.309432603735243,7.515608144176312,5.2490458408492735,5.800680507126031,6.2,2.2,10.2
91,91,00-0034681,C.Edmonds,Chase Edmonds,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0u4btecdge4tsun4p2h",TB,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,-5.0,0,0.0,0.0,0.0,-2.3212466,0,1,1,-1.0,0,0.0,0.0,-2.0,1.0,0.0,-0.8775113,0,0.5,0.033333335,-0.007575758,0.044696968,0.0,-0.6,0.4,HOU,Sunday,1,TB2023,C.Edmonds2023,HOU2023,1.0,1.0,5.0,1.0,0.25,6.5,33.5,0.25,2.5,3.5,25.5,0.25,10.5,0.25,0.25,0.25,1.15,-0.9,-0.87,8.4,0.71,0.71,3.54,0.71,0.5,3.54,19.09,0.5,0.71,0.71,10.61,0.5,27.58,0.5,0.5,0.5,4.75,3.99,2.98,0.14,TEN,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,2.0,7.5,0.0,-3.0,0.0,0.0,0.0,,-1.78,-0.34,2.25,0.0,0.25,0.0,0.0,0.25,4.0,10.0,0.25,2.5,2.75,21.25,0.25,-3.0,0.0,0.25,0.25,-4.73,-1.54,1.46,5.62,0,TAMPA BAY BUCCANEERS,6564.0,2023_10_TEN_TB,REG,2023-11-12 00:00:00+00:00,Sunday,13:00,TEN,,TB,,Home,,,,2023111206.0,,,202311120tam,,401547528.0,,10.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike Vrabel,Todd Bowles,,TAM00,Raymond James Stadium,,2.1630333217180984,6.891909025938022,3.3094711529146434,2.342994950304059,3.7,0.0,7.7
93,93,00-0034753,M.Andrews,Mark Andrews,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cv7h66mkpoalli9wfdqp",BAL,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,10,80.0,0,0.0,0.0,66.0,29.0,2.0,1.4183104,0,1.2121212,0.3125,0.24626866,0.6411381,0.0,8.0,17.0,SEA,Sunday,1,BAL2023,M.Andrews2023,SEA2023,1.0,1.0,5.0,1.0,0.25,13.5,52.75,0.5,2.0,2.0,14.25,0.25,-5.25,0.25,0.25,0.33,1.15,-1.65,0.55,11.2,0.71,0.71,3.54,0.71,0.5,10.79,43.59,1.0,1.41,1.41,11.62,0.5,7.09,0.5,0.5,0.58,4.75,2.49,2.02,11.1,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,60.0,0.5,45.0,0.0,0.0,0.0,,-1.59,3.74,15.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,4.5,5.5,48.25,0.75,34.75,0.0,0.0,0.25,,-1.59,3.54,13.82,0,BALTIMORE RAVENS,6559.0,2023_10_CLE_BAL,REG,2023-11-12 00:00:00+00:00,Sunday,13:00,CLE,,BAL,,Home,,,,2023111201.0,,,202311120rav,,401547531.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Kevin Stefanski,John Harbaugh,,BAL00,M&T Bank Stadium,,15.50251738870826,9.45995090573743,13.526179092628428,15.209032321836435,13.4,9.4,17.4
94,94,00-0034764,M.Gallup,Michael Gallup,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt9xpcg4x2z3osc1fcq6",DAL,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,19.0,0,0.0,0.0,22.0,0.0,2.0,0.32225206,0,0.8636364,0.06818182,0.052380953,0.1389394,0.0,1.9,3.9,PHI,Sunday,1,DAL2023,M.Gallup2023,PHI2023,1.0,1.0,5.0,1.0,0.25,18.0,77.0,1.0,5.0,5.0,27.0,0.25,-5.0,0.25,0.33,0.33,1.15,-0.77,-0.91,21.4,0.71,0.71,3.54,0.71,0.5,4.24,26.16,0.71,2.12,1.41,17.68,0.5,0.71,0.5,0.58,0.58,4.75,0.75,0.94,10.75,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,19.5,0.0,26.0,0.0,0.0,0.0,,,0.54,3.95,0.25,0.25,7.75,0.25,0.0,0.25,3.0,0.25,1.0,2.0,9.75,0.5,21.25,0.0,0.25,0.25,1.91,0.79,0.14,1.98,0,DALLAS COWBOYS,6567.0,2023_10_NYG_DAL,REG,2023-11-12 00:00:00+00:00,Sunday,16:25,NYG,,DAL,,Home,,,,2023111209.0,,,202311120dal,,401547534.0,,7.0,7.0,,,,,,,,,1.0,,matrixturf,,,,,,,Brian Daboll,Mike McCarthy,,DAL00,AT&T Stadium,,3.560901306987312,7.214080419424571,5.390698421680634,3.812354445041191,5.0,1.0,9.0
95,95,00-0034775,C.Kirk,Christian Kirk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,46.0,0,0.0,0.0,50.0,3.0,2.0,4.119711,0,0.92,0.15625,0.23255815,0.3971657,0.0,4.6,8.6,PIT,Sunday,1,JAX2023,C.Kirk2023,PIT2023,1.0,1.0,5.0,1.0,0.25,0.25,4.75,0.25,1.0,4.0,-3.0,0.5,92.0,0.25,0.33,0.33,1.15,2.37,-4.0,0.7,0.71,0.71,3.54,0.71,0.5,0.5,9.5,0.5,2.12,2.83,35.36,1.0,14.85,0.5,0.58,0.58,4.75,1.86,0.92,5.66,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,68.0,0.5,47.5,0.0,0.0,0.5,-1.24,-0.6,3.65,13.8,0.25,0.25,-0.25,0.25,0.0,0.25,-0.25,0.25,3.25,4.25,39.5,0.25,44.5,0.0,0.0,0.25,-1.24,-0.57,1.65,8.2,0,JACKSONVILLE JAGUARS,6561.0,2023_10_SF_JAX,REG,2023-11-12 00:00:00+00:00,Sunday,13:00,SF,,JAX,,Home,,,,2023111203.0,,,202311120jax,,401547532.0,,14.0,14.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Kyle Shanahan,Doug Pederson,,JAX00,TIAA Bank Stadium,,13.876568008002252,9.115124281000655,12.961639398700871,14.72649311035915,12.7,8.7,16.7
96,96,00-0034777,D.Chark,D.J. Chark,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bn5lxiv1cyyidlhkth84",CAR,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,9.0,1,0.0,0.0,14.0,2.0,1.0,1.7286048,0,0.64285713,0.08108108,0.090322584,0.18484743,0.0,6.9,8.9,IND,Sunday,0,CAR2023,D.Chark2023,IND2023,1.0,1.0,5.0,1.0,0.25,0.5,5.75,0.25,4.25,6.5,52.0,0.75,66.25,0.25,0.33,0.33,1.15,1.06,1.03,16.02,0.71,0.71,3.54,0.71,0.5,0.58,9.03,0.5,2.75,1.0,30.74,0.96,23.34,0.5,0.58,0.58,4.75,1.86,5.53,7.72,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,16.0,0.5,42.5,0.0,0.0,0.0,,,0.88,6.6,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,3.0,3.75,27.25,0.25,24.25,0.0,0.25,0.25,-1.32,-0.41,1.21,7.22,0,CAROLINA PANTHERS,6557.0,2023_10_CAR_CHI,REG,2023-11-09 00:00:00+00:00,,20:15,CAR,,CHI,,Home,,,,2023110900.0,,,202311090chi,,401547525.0,,4.0,4.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Frank Reich,Matt Eberflus,,CHI98,Soldier Field,Thursday,6.656387130931134,7.648133201729511,6.194989778862516,6.622275976115866,6.8,2.8,10.8
97,97,00-0034796,L.Jackson,Lamar Jackson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wj1fwvvkjaqztm56ybzu",BAL,2023,10,REG,21,26,187.0,0,0.0,1.0,8.0,1,1,234.0,69.0,8.0,-3.1819174,0,0.7991453,0.14550714,10,60.0,0,1.0,0.0,5.0,3.3439221,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.48,11.48,SEA,Sunday,1,BAL2023,L.Jackson2023,SEA2023,1.0,1.0,5.0,1.0,0.25,0.25,-1.0,0.5,1.25,2.75,23.0,0.25,35.0,0.25,0.33,0.33,1.15,-0.83,0.59,4.95,0.71,0.71,3.54,0.71,0.5,0.5,2.0,0.71,0.96,1.5,28.23,0.5,30.91,0.5,0.58,0.58,4.75,1.16,4.09,6.22,CLE,19.5,26.5,172.0,0.5,0.0,7.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-4.08,0.69,-0.46,11.73,15.0,20.25,175.25,1.0,0.25,6.0,28.25,0.25,0.0,0.25,0.0,0.0,-0.25,0.25,0.25,0.0,4.04,0.04,-0.46,14.34,0,BALTIMORE RAVENS,6559.0,2023_10_CLE_BAL,REG,2023-11-12 00:00:00+00:00,Sunday,13:00,CLE,,BAL,,Home,,,,2023111201.0,,,202311120rav,,401547531.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Kevin Stefanski,John Harbaugh,,BAL00,M&T Bank Stadium,,12.350316641091297,11.678684331075315,15.40412580775935,12.669200583534552,13.0,9.0,17.0
99,99,00-0034827,D.Moore,D.J. Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fuhd1intilojmnbx7wjq",CHI,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,44.0,0,1.0,1.0,95.0,7.0,2.0,-4.6001525,0,0.4631579,0.1923077,0.5555556,0.6773504,0.0,2.4,5.4,NO,Sunday,1,CHI2023,D.Moore2023,NO2023,1.0,1.0,5.0,1.0,0.25,1.0,8.0,0.5,1.0,1.5,1.5,0.25,0.5,0.25,0.33,0.33,1.15,1.59,0.29,2.0,0.71,0.71,3.54,0.71,0.5,6.36,16.26,0.71,1.41,2.12,2.12,0.5,0.71,0.5,0.58,0.58,4.75,2.53,0.71,7.5,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,49.5,0.0,68.5,0.0,0.0,0.5,,,-2.25,7.45,0.25,0.25,2.0,0.25,0.0,0.25,0.75,0.25,1.5,3.5,25.0,0.75,67.0,0.0,0.25,0.25,1.58,-0.32,-2.2,3.58,0,CHICAGO BEARS,6557.0,2023_10_CAR_CHI,REG,2023-11-09 00:00:00+00:00,Thursday,20:15,CAR,,CHI,,Home,,,,2023110900.0,,,202311090chi,,401547525.0,,4.0,4.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Frank Reich,Matt Eberflus,,CHI98,Soldier Field,,6.392330717826969,7.834004951431538,5.949784397522092,7.449137356688316,6.9,2.9,10.9
100,100,00-0034829,M.Gesicki,Mike Gesicki,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mpichyoi6vdnhb7qte6c",NE,2023,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,28.0,0.0,0.0,-0.39249074,0,0.0,0.023255814,0.07349081,0.08632729,0.0,0.0,0.0,WAS,Sunday,1,NE2023,M.Gesicki2023,WAS2023,1.0,1.0,5.0,1.0,0.25,2.67,8.0,0.33,0.33,1.0,1.33,0.25,0.33,0.25,0.33,0.33,1.15,-0.94,-1.32,1.27,0.71,0.71,3.54,0.71,0.5,2.52,8.54,0.58,0.58,1.0,2.31,0.5,1.53,0.5,0.58,0.58,4.75,0.22,0.48,1.63,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,0.0,29.5,0.0,0.0,0.0,,,-0.36,1.55,0.0,0.0,0.0,0.0,0.0,0.25,1.25,0.0,2.0,3.25,20.75,0.25,37.0,0.0,0.0,0.25,,0.7,1.16,5.57,0,NEW ENGLAND PATRIOTS,6558.0,2023_10_IND_NE,REG,2023-11-12 00:00:00+00:00,Sunday,09:30,IND,,NE,,Neutral,,,,2023111200.0,,,202311120nwe,,401547231.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Shane Steichen,Bill Belichick,,BOS00,Gillette Stadium,,1.564172797211677,6.7746388168731935,2.225583839238546,1.6168536143554688,3.0,0.0,7.0
