,Unnamed: 0.1,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,Away Team,away_score,Home Team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
67,67,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,6,60.0,0,0.0,0.0,31.0,29.0,4.0,7.0805593,0,1.9354838,0.26086956,0.21088435,0.5389234,0.0,6.0,12.0,CAR,Sunday,0,JAX2023,E.Engram2023,TEN2023,4.25,0.33,50.25,0.17,0.33,0.2,0.4,0.17,1.0,1.33,10.17,0.33,8.17,0.25,0.17,0.17,-3.84,0.14,0.73,4.02,8.5,0.58,100.5,0.41,0.58,0.45,0.89,0.41,1.41,0.52,4.71,0.52,8.57,0.5,0.41,0.41,21.66,0.1,1.26,3.45,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,7.75,69.5,0.5,50.0,0.0,0.0,0.0,,,5.39,16.2,0.0,0.12,0.0,0.0,0.0,0.12,0.25,0.0,2.38,3.12,21.88,0.12,20.88,0.0,0.12,0.12,-0.86,2.84,2.13,5.31,0,JACKSONVILLE JAGUARS,6691.0,2023_18_JAX_TEN,REG,2024-01-07 00:00:00+00:00,,13:00,JAX,,TEN,,Home,,,,2022121714.0,,,202212170oti,,401547652.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Doug Pederson,Mike Vrabel,,NAS00,Nissan Stadium,Sunday,14.35781635682255,9.26634721907105,14.118796325745832,16.3569445644062,13.5,8.7,18.3
68,68,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",CLE,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,134.0,0,1.0,1.0,47.0,98.0,3.0,-3.5893886,0,2.8510637,0.27586207,0.26256984,0.597592,0.0,11.4,17.4,NYJ,Sunday,0,CLE2023,D.Njoku2023,CIN2023,4.25,0.33,50.25,0.17,0.33,0.17,0.17,0.17,7.33,9.33,76.33,0.5,64.5,0.25,0.17,0.17,-3.84,0.89,4.48,18.98,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,2.73,2.07,38.82,0.55,20.48,0.5,0.41,0.41,21.66,0.1,4.9,7.64,CIN,0.0,0.0,0.0,0.0,0.0,0.25,-0.5,0.0,4.25,5.5,57.0,0.25,23.75,0.0,0.0,0.25,,-1.42,0.74,10.9,0.25,0.5,2.0,0.0,0.0,0.12,-0.25,0.12,2.88,3.75,35.62,0.12,22.5,0.0,0.0,0.12,0.37,-1.28,0.56,6.19,0,CLEVELAND BROWNS,6680.0,2023_18_CLE_CIN,REG,2024-01-07 00:00:00+00:00,,13:00,CLE,,CIN,,Home,,,,2022121703.0,,,202212170cin,,401547641.0,,6.0,6.0,,,,,,,,,1.0,outdoors,fieldturf,,,,,,,Kevin Stefanski,Zac Taylor,,CIN00,Paycor Stadium,Sunday,10.4783625013865,8.42185874761813,10.435810582438837,10.406414960751928,9.9,5.1,14.7
69,69,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,6.0,0,0.0,0.0,0.0,0.24505635,0,4,9,31.0,0,0.0,0.0,49.0,30.0,1.0,-3.1783934,0,0.63265306,0.24324325,0.175,0.48736486,0.0,3.7,7.7,DEN,Sunday,1,LAC2023,G.Everett2023,KC2023,4.25,0.33,50.25,0.17,0.33,0.5,5.5,0.17,1.75,2.25,11.75,0.25,20.0,0.25,0.17,0.2,-3.84,1.75,0.31,4.97,8.5,0.58,100.5,0.41,0.58,1.0,11.0,0.41,0.96,0.96,16.58,0.5,11.75,0.5,0.41,0.45,21.66,2.25,3.18,5.2,KC,0.0,0.0,0.0,0.0,0.0,0.25,1.5,0.0,4.0,6.75,44.25,0.75,37.0,0.0,0.0,0.0,,0.25,-1.6,13.08,0.0,0.0,0.0,0.0,0.0,0.12,0.75,0.0,3.0,4.5,23.0,0.12,22.88,0.0,0.0,0.12,,0.25,-0.24,6.12,0,LOS ANGELES CHARGERS,6684.0,2023_18_KC_LAC,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,KC,,LAC,,Home,,,,2022121707.0,,,202212170sdg,,401547645.0,,6.0,6.0,,,,,,,,,1.0,dome,matrixturf,,,,,,,Andy Reid,Brandon Staley,,LAX01,SoFi Stadium,,11.979099004535517,8.747461107564115,13.307048358419973,13.3408474464926,11.8,7.0,16.6
70,70,00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",CIN,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,65.0,0,0.0,0.0,2.0,-8.412259,0,4,4,22.0,1,0.0,0.0,-4.0,26.0,2.0,3.271401,0,-5.5,0.12903225,-0.016666668,0.18188173,0.0,14.7,18.7,KC,Sunday,1,CIN2023,J.Mixon2023,CLE2023,4.25,0.33,50.25,0.17,0.33,0.33,-1.33,0.17,1.0,4.0,-2.0,0.33,39.0,0.25,0.17,0.2,-3.84,-1.23,-5.27,0.8,8.5,0.58,100.5,0.41,0.58,0.58,2.31,0.41,1.41,1.41,25.46,0.82,33.94,0.5,0.41,0.45,21.66,1.34,3.95,3.96,CLE,0.0,0.0,0.0,0.0,0.0,14.0,61.0,0.0,4.0,5.0,20.25,0.25,-9.0,0.0,0.0,0.0,,-2.69,0.1,13.63,0.0,0.0,0.0,0.0,0.0,8.12,24.25,0.12,2.12,2.88,14.5,0.12,0.25,0.0,0.12,0.12,,-2.97,-0.19,8.25,0,CINCINNATI BENGALS,6680.0,2023_18_CLE_CIN,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,CLE,,CIN,,Home,,,,2022121703.0,,,202212170cin,,401547641.0,,6.0,6.0,,,,,,,,,1.0,outdoors,fieldturf,,,,,,,Kevin Stefanski,Zac Taylor,,CIN00,Paycor Stadium,,13.678248063411672,8.836405689692654,13.222664352989804,13.740960351493706,12.4,7.6,17.2
71,71,00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",NO,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,45.0,0,0.0,0.0,3.0,-0.1686425,0,2,2,4.0,0,0.0,0.0,-2.0,6.0,0.0,-0.22164935,0,-2.0,0.05882353,-0.012269938,0.079646334,0.0,4.9,6.9,TB,Sunday,1,NO2023,A.Kamara2023,ATL2023,4.25,0.33,50.25,0.17,0.33,0.17,2.5,0.17,0.83,2.0,25.17,0.33,45.0,0.25,0.17,0.2,-3.84,0.92,0.93,5.35,8.5,0.58,100.5,0.41,0.58,0.41,6.12,0.41,0.75,1.55,40.28,0.82,48.35,0.5,0.41,0.45,21.66,1.34,2.87,9.48,ATL,0.0,0.0,0.0,0.0,0.0,13.75,61.0,0.0,2.75,3.25,18.5,0.0,5.0,0.0,0.0,0.0,,-0.87,0.32,10.7,0.12,0.12,0.5,0.0,0.12,11.5,42.12,0.12,1.38,1.62,12.12,0.12,-0.75,0.0,0.12,0.12,-1.52,-2.85,0.97,8.3,0,NEW ORLEANS SAINTS,6688.0,2023_18_ATL_NO,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,ATL,,NO,,Home,,,,2022121711.0,,,202212170nor,,401547649.0,,13.0,12.0,,,,,,,,,1.0,dome,sportturf,,,,,,,Arthur Smith,Dennis Allen,,NOR00,Mercedes-Benz Superdome,,10.794154254691044,8.378607542235631,10.246498259870418,10.119385519294768,9.9,5.1,14.7
72,72,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkahtsjkvnom1sbnb6xm",LA,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,27.0,1,0.0,0.0,43.0,11.0,2.0,1.0087757,0,0.627907,0.1764706,0.21717171,0.41672608,0.0,8.7,12.7,NYG,Sunday,0,LA2023,C.Kupp2023,SF2023,4.25,0.33,50.25,0.17,0.33,0.17,-0.17,0.17,0.83,1.83,13.5,0.17,35.67,0.25,0.17,0.2,-3.84,-0.86,0.85,3.18,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,0.98,1.47,18.58,0.41,27.72,0.5,0.41,0.45,21.66,1.34,3.26,4.83,SF,0.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0,9.25,12.75,92.5,1.0,81.75,0.0,0.0,0.0,,-0.26,3.66,24.7,0.12,0.12,3.0,0.0,0.0,0.12,0.38,0.25,3.38,5.75,29.12,0.38,37.5,0.0,0.0,0.12,-0.52,-0.35,-0.66,8.33,0,LOS ANGELES RAMS,6690.0,2023_18_LA_SF,REG,2024-01-07 00:00:00+00:00,,13:00,LA,,SF,,Home,,,,2022121713.0,,,202212170sfo,,401547651.0,,9.0,2.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Sean McVay,Kyle Shanahan,,SFO01,Levi's Stadium,Sunday,22.95554906921065,10.845827744682262,24.17257616966861,23.574373961973706,20.4,15.6,25.2
73,73,00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,81.0,1,0.0,0.0,67.0,23.0,3.0,10.009129,0,1.2089552,0.15151516,0.23426573,0.39125875,0.0,14.1,17.1,NO,Sunday,0,TB2023,C.Godwin2023,CAR2023,4.25,0.33,50.25,0.17,0.33,0.17,-0.17,0.17,1.83,2.67,29.17,0.17,18.67,0.25,0.17,0.2,-3.84,-0.9,1.47,5.75,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,0.98,1.21,15.08,0.41,13.57,0.5,0.41,0.45,21.66,1.34,2.16,3.95,CAR,0.0,0.0,0.0,0.0,0.0,0.5,5.25,0.25,4.75,7.5,61.0,0.25,59.25,0.0,0.0,0.25,,1.22,2.09,14.38,0.12,0.12,2.0,0.12,0.12,0.12,0.88,0.12,2.12,3.25,37.88,0.38,41.88,0.0,0.12,0.12,0.98,0.36,2.59,8.25,0,TAMPA BAY BUCCANEERS,6679.0,2023_18_TB_CAR,REG,2024-01-07 00:00:00+00:00,,13:00,TB,,CAR,,Home,,,,2022121702.0,,,202212170car,,401547640.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Todd Bowles,Frank Reich,,CAR00,Bank of America Stadium,Sunday,14.42377582696492,8.977646247312643,16.075192103768906,14.943772338667882,13.6,8.8,18.4
74,74,00-0033923,K.Hunt,Kareem Hunt,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",CLE,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,31.0,1,0.0,0.0,3.0,-1.0483116,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-0.49277836,0,0.0,0.03448276,0.05586592,0.09083028,0.0,9.1,9.1,NYJ,Sunday,0,CLE2023,K.Hunt2023,CIN2023,4.25,0.33,50.25,0.17,0.33,0.17,-0.17,0.17,1.83,2.5,17.83,0.17,17.67,0.25,0.17,0.2,-3.84,-0.9,-0.01,4.62,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,1.17,1.64,16.28,0.41,13.47,0.5,0.41,0.45,21.66,1.34,0.86,4.19,CIN,0.0,0.0,0.0,0.0,0.0,10.75,38.75,0.25,2.25,3.25,15.5,0.25,2.0,0.0,0.0,0.0,,-1.11,-0.02,10.68,0.12,0.12,0.25,0.12,0.0,9.62,38.38,0.38,1.62,2.5,10.12,0.12,-3.5,0.0,0.12,0.25,3.1,-0.26,-1.05,8.73,0,CLEVELAND BROWNS,6680.0,2023_18_CLE_CIN,REG,2024-01-07 00:00:00+00:00,,13:00,CLE,,CIN,,Home,,,,2022121703.0,,,202212170cin,,401547641.0,,6.0,6.0,,,,,,,,,1.0,outdoors,fieldturf,,,,,,,Kevin Stefanski,Zac Taylor,,CIN00,Paycor Stadium,Sunday,10.794154254691044,8.38355468543223,9.01691632592502,10.838544486897858,9.8,5.0,14.6
75,75,00-0033936,C.Beathard,C.J. Beathard,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yw8euaevcvwswbx5w27w",JAX,2023,18,REG,17,24,178.0,0,0.0,3.0,16.0,0,0,153.0,72.0,9.0,5.1910768,0,1.1633987,0.19822618,3,24.0,0,0.0,0.0,1.0,2.3633237,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.52,9.52,CAR,Sunday,0,JAX2023,C.Beathard2023,TEN2023,4.25,0.33,50.25,0.17,0.33,0.17,-0.17,0.17,0.67,1.67,6.67,0.5,17.33,0.25,0.17,0.2,-3.84,-0.9,-1.01,1.33,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,0.52,0.52,6.74,0.71,17.15,0.5,0.41,0.45,21.66,1.34,1.72,1.12,TEN,17.0,24.0,178.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,2.36,,9.52,16.5,25.25,172.5,0.62,0.12,2.25,8.0,0.25,0.12,0.12,0.5,0.12,1.75,0.25,0.12,0.0,0.89,-0.2,-0.85,9.45,0,JACKSONVILLE JAGUARS,6691.0,2023_18_JAX_TEN,REG,2024-01-07 00:00:00+00:00,,13:00,JAX,,TEN,,Home,,,,2022121714.0,,,202212170oti,,401547652.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Doug Pederson,Mike Vrabel,,NAS00,Nissan Stadium,Sunday,9.483486260883478,11.175123428277278,7.2803575727619805,9.1684379235464,9.3,4.5,14.1
76,76,00-0033943,J.Reynolds,Josh Reynolds,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxrgouqg155xtgtzesy9",DET,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,13.0,0,0.0,0.0,12.0,8.0,1.0,0.6903496,0,1.0833334,0.0625,0.048780486,0.12789634,0.0,1.3,2.3,DAL,Sunday,1,DET2023,J.Reynolds2023,MIN2023,4.25,0.33,50.25,0.17,0.33,1.33,12.33,0.17,1.17,1.33,7.5,0.25,1.67,0.25,0.17,0.33,-3.84,1.05,0.13,5.15,8.5,0.58,100.5,0.41,0.58,1.51,15.73,0.41,1.17,1.03,8.09,0.5,6.77,0.5,0.41,0.58,21.66,1.34,0.92,3.87,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,5.5,44.0,0.25,73.0,0.0,0.0,0.0,,,2.47,9.15,0.12,0.12,6.12,0.12,0.0,0.12,1.0,0.12,3.0,4.0,29.25,0.12,22.25,0.0,0.12,0.12,3.97,0.53,1.98,6.78,0,DETROIT LIONS,6681.0,2023_18_MIN_DET,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,MIN,,DET,,Home,,,,2022121704.0,,,202212170det,,401547642.0,,6.0,6.0,,,,,,,,,1.0,dome,fieldturf,,,,,,,Kevin O'Connell,Dan Campbell,,DET00,Ford Field,,8.972173483147806,8.162067656458378,7.66957708719423,8.982287895286293,8.4,3.6,13.2
77,77,00-0033948,J.Williams,Jamaal Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qerbr9qnhpn27cyogu4x",NO,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,58.0,0,0.0,0.0,2.0,-4.4057927,0,4,4,13.0,0,0.0,0.0,-18.0,31.0,1.0,-0.1855044,0,-0.7222222,0.11764706,-0.11042945,0.09916998,0.0,7.1,11.1,TB,Sunday,1,NO2023,J.Williams2023,ATL2023,4.25,0.33,50.25,0.17,0.33,0.17,0.17,0.17,1.17,2.0,11.33,0.17,10.83,0.25,0.17,0.33,-3.84,1.45,-0.28,2.3,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,0.75,0.63,8.73,0.41,4.36,0.5,0.41,0.58,21.66,0.51,1.09,1.38,ATL,0.0,0.0,0.0,0.0,0.0,12.0,37.75,0.0,3.5,3.5,28.0,0.0,0.75,0.0,0.0,0.0,,-2.67,1.22,10.08,0.12,0.12,0.5,0.0,0.12,12.88,44.38,0.12,1.62,1.88,11.5,0.12,-3.75,0.0,0.12,0.12,-1.52,-3.38,0.55,8.71,0,NEW ORLEANS SAINTS,6688.0,2023_18_ATL_NO,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,ATL,,NO,,Home,,,,2022121711.0,,,202212170nor,,401547649.0,,13.0,12.0,,,,,,,,,1.0,dome,sportturf,,,,,,,Arthur Smith,Dennis Allen,,NOR00,Mercedes-Benz Superdome,,10.013654162184636,8.283598353918196,9.01691632592502,9.45581103688384,9.2,4.4,14.0
78,78,00-0034054,R.Cracraft,River Cracraft,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd4y2ok3owqbqx6bvkpm",MIA,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.4479244,0,0.0,0.027777778,0.003787879,0.04431818,0.0,0.0,0.0,BAL,Sunday,1,MIA2023,R.Cracraft2023,BUF2023,4.25,0.33,50.25,0.17,0.33,0.17,0.17,0.17,1.67,2.17,20.0,0.17,12.17,0.25,0.17,0.33,-3.84,-1.63,0.58,3.67,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,1.03,1.6,14.01,0.41,17.43,0.5,0.41,0.58,21.66,0.51,1.06,2.31,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,5.5,0.5,6.0,0.0,0.0,0.0,,,0.87,4.05,0.12,0.12,0.38,0.12,0.0,0.38,1.12,0.12,2.12,4.0,25.12,0.12,43.25,0.0,0.0,0.12,-1.35,-0.19,-0.07,4.75,0,MIAMI DOLPHINS,6686.0,2023_18_BUF_MIA,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,BUF,,MIA,,Home,,,,2022121709.0,,,202212170mia,,401547647.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Sean McDermott,Mike McDaniel,,MIA00,Hard Rock Stadium,,4.103392258469852,7.421269330892242,3.689047846257908,3.954434603940835,4.8,-0.0,9.6
79,79,00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",MIA,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,21.0,0,0.0,0.0,1.0,1.3897685,0,3,4,13.0,0,0.0,0.0,24.0,10.0,0.0,-0.51844203,0,0.5416667,0.11111111,0.09090909,0.23030303,0.0,3.4,6.4,BAL,Sunday,1,MIA2023,J.Wilson2023,BUF2023,4.25,0.33,50.25,0.17,0.33,1.0,27.0,0.17,1.67,2.0,16.5,0.17,13.83,0.25,0.17,0.33,-3.84,-2.81,1.26,4.32,8.5,0.58,100.5,0.41,0.58,4.95,19.8,0.41,1.21,1.1,14.94,0.41,9.15,0.5,0.41,0.58,21.66,0.51,1.08,2.85,BUF,0.0,0.0,0.0,0.0,0.0,6.67,30.33,0.33,2.0,4.33,12.67,0.0,14.67,0.0,0.0,0.0,,-0.89,-1.19,8.3,0.12,0.12,4.0,0.0,0.0,5.88,22.88,0.12,1.62,2.38,10.0,0.12,2.12,0.0,0.12,0.12,2.35,-0.59,-1.48,4.91,0,MIAMI DOLPHINS,6686.0,2023_18_BUF_MIA,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,BUF,,MIA,,Home,,,,2022121709.0,,,202212170mia,,401547647.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Sean McDermott,Mike McDaniel,,MIA00,Hard Rock Stadium,,8.227004007723544,8.023317682540887,8.81638936295716,8.233354082876396,8.3,3.5,13.1
80,80,00-0034184,G.Edwards,Gus Edwards,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvxpivjku1lbpf7tfafl",BAL,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,68.0,1,1.0,1.0,4.0,-4.656951,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.8,10.8,MIA,Saturday,1,BAL2023,G.Edwards2023,PIT2023,4.25,0.33,50.25,0.17,0.33,0.4,2.6,1.0,2.2,2.4,22.2,0.2,-0.4,0.25,0.17,0.2,-3.84,0.66,1.09,5.88,8.5,0.58,100.5,0.41,0.58,0.89,5.81,0.58,0.45,0.55,16.48,0.45,11.67,0.5,0.41,0.45,21.66,0.77,2.59,4.25,PIT,0.0,0.0,0.0,0.0,0.0,11.0,46.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,-2.0,-0.81,5.6,0.12,0.12,0.75,0.12,0.0,11.38,46.88,0.25,2.0,2.38,14.62,0.25,-0.5,0.0,0.12,0.12,1.84,-1.04,1.2,11.15,0,BALTIMORE RAVENS,6678.0,2023_18_PIT_BAL,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,PIT,,BAL,,Home,,,,2022121701.0,,,202212170rav,,401547639.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Mike Tomlin,John Harbaugh,,BAL00,M&T Bank Stadium,,5.68112454317408,7.636558600514536,6.338571221206707,5.416849628659281,6.3,1.5,11.1
81,81,00-0034193,K.Rader,Kevin Rader,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buopatfei7mdyxxxi9bv",TEN,2023,18,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.071789205,0,3.0,0.04,0.011363637,0.06795455,0.0,0.6,1.6,HOU,Sunday,1,TEN2023,K.Rader2023,JAX2023,4.25,0.33,50.25,0.17,0.33,0.5,2.67,1.0,2.0,2.17,20.83,0.17,-1.0,0.25,0.17,0.2,-3.84,0.12,1.09,5.35,8.5,0.58,100.5,0.41,0.58,0.84,5.2,0.58,0.63,0.75,15.12,0.41,10.55,0.5,0.41,0.45,21.66,0.77,2.32,4.02,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,,,0.07,1.6,0.0,0.0,0.0,0.0,0.0,0.12,0.62,0.12,2.12,2.5,28.62,0.38,16.5,0.0,0.12,0.12,,-1.63,1.92,7.24,0,TENNESSEE TITANS,6691.0,2023_18_JAX_TEN,REG,2024-01-07 00:00:00+00:00,Sunday,13:00,JAX,,TEN,,Home,,,,2022121714.0,,,202212170oti,,401547652.0,,6.0,6.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Doug Pederson,Mike Vrabel,,NAS00,Nissan Stadium,,1.6790674187814068,7.082311994801728,2.0521224862491585,1.608386409534471,3.1,0.0,7.9
