,Unnamed: 0.1,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,Away Team,away_score,Home Team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
39,39,00-0032950,C.Wentz,Carson Wentz,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/indtay8ngoq8ubhhydbp",LA,2023,19,REG,17,24,163.0,2,1.0,2.0,14.0,0,0,159.0,65.0,11.0,7.064853,1,1.0251572,0.18153037,17,56.0,1,0.0,0.0,4.0,0.96400136,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,26.12,26.12,SF,Sunday,0,LA2023,C.Wentz2023,DET2023,23.0,0.17,193.0,1.5,0.17,0.17,0.67,0.33,2.67,4.33,37.0,0.25,68.17,0.5,0.17,0.17,-4.87,-0.18,1.46,6.37,9.9,0.41,86.97,2.12,0.41,0.41,1.63,0.58,1.03,1.75,26.37,0.5,37.57,0.71,0.41,0.41,12.31,2.08,4.12,3.15,DET,22.75,34.75,249.25,2.25,0.75,6.25,31.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,1.16,,23.12,12.0,20.5,155.12,0.88,0.75,6.62,23.75,0.5,0.25,0.25,1.88,0.0,0.75,0.25,0.12,0.0,-0.9,0.97,-0.02,13.77,0,LOS ANGELES RAMS,6697.0,2023_19_LA_DET,WC,2024-01-14 00:00:00+00:00,,20:00,LA,,DET,,Home,,,,2024011403.0,,,202401140det,,401547753.0,,7.0,7.0,136.0,-162.0,3.0,-110.0,-110.0,51.5,-108.0,-112.0,0.0,dome,,,,00-0026498,00-0033106,Matthew Stafford,Jared Goff,Sean McVay,Dan Campbell,,DET00,Ford Field,Sunday,23.26465936668515,15.85844687546907,20.459854115813755,21.58617226088103,20.3,16.9,23.7
42,42,00-0033040,T.Hill,Tyreek Hill,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsszbdnkusxc7mduw5be",MIA,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,13,82.0,1,0.0,0.0,197.0,13.0,4.0,2.2785711,0,0.41624364,0.4814815,0.64169383,1.1714079,0.0,14.2,21.2,BUF,Saturday,0,MIA2023,T.Hill2023,KC2023,23.0,0.17,193.0,1.5,0.17,2.0,8.0,0.33,2.83,4.17,28.0,0.33,26.67,0.5,0.17,0.2,-4.87,-0.23,-0.22,7.63,9.9,0.41,86.97,2.12,0.41,1.41,5.66,0.58,2.04,3.19,21.51,0.52,19.98,0.71,0.41,0.45,12.31,2.08,1.5,5.63,KC,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,7.5,11.5,72.0,0.5,136.5,0.0,0.0,0.5,,-0.15,-2.05,16.85,0.12,0.12,-0.12,0.0,0.0,0.25,0.88,0.12,3.25,5.25,34.0,0.12,58.12,0.0,0.0,0.12,-0.83,-0.15,0.82,7.49,0,MIAMI DOLPHINS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Saturday,15.656857729448095,9.361141872098669,20.459854115813755,16.789668750366307,15.6,12.2,19.0
44,44,00-0033077,D.Prescott,Dak Prescott,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/knx0jxponzfkusnyvjkn",DAL,2023,19,REG,31,36,279.0,4,1.0,0.0,-0.0,0,0,187.0,150.0,21.0,22.099422,0,1.4919786,0.3381117,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.16,25.16,WAS,Sunday,1,DAL2023,D.Prescott2023,GB2023,23.0,0.17,193.0,1.5,0.17,2.0,8.0,0.33,2.83,2.83,20.33,0.33,7.33,0.5,0.17,0.17,-4.87,-0.23,1.23,6.53,9.9,0.41,86.97,2.12,0.41,1.41,5.66,0.58,2.4,2.4,20.58,0.52,5.61,0.71,0.41,0.41,12.31,2.08,1.22,4.37,GB,27.5,40.5,314.5,3.0,1.75,3.0,17.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,4.16,,24.33,23.0,33.25,275.0,2.12,0.25,5.25,29.88,0.12,0.12,0.12,1.12,0.12,-0.25,0.38,0.12,0.0,8.82,0.98,0.64,21.99,1,DALLAS COWBOYS,6696.0,2023_19_GB_DAL,WC,2024-01-14 00:00:00+00:00,Sunday,16:30,GB,,DAL,,Home,,,,2024011402.0,,,202401140dal,,401547752.0,,7.0,7.0,270.0,-340.0,7.0,-108.0,-112.0,50.5,-108.0,-112.0,0.0,closed,matrixturf,,,00-0036264,00-0033077,Jordan Love,Dak Prescott,Matt LaFleur,Mike McCarthy,,DAL00,AT&T Stadium,,24.17275236902026,19.11694919622508,20.41300341289007,28.10277784194881,23.0,19.6,26.4
45,45,00-0033106,J.Goff,Jared Goff,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyitt4ybuzopzjzddafi",DET,2023,19,REG,23,32,320.0,2,0.0,1.0,9.0,0,0,255.0,172.0,13.0,10.874099,0,1.254902,0.19278122,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,20.8,20.8,MIN,Sunday,1,DET2023,J.Goff2023,LA2023,23.0,0.17,193.0,1.5,0.17,2.0,8.0,0.33,1.0,1.5,16.5,0.33,16.67,0.5,0.17,0.5,-4.87,-0.23,0.65,2.65,9.9,0.41,86.97,2.12,0.41,1.41,5.66,0.58,0.63,0.84,17.36,0.58,19.24,0.71,0.41,0.71,12.31,2.08,1.16,2.3,LA,22.5,34.0,294.0,1.5,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,-0.21,,15.91,14.38,22.38,176.38,1.62,0.38,2.88,13.38,0.12,0.12,0.12,-0.5,0.12,-1.0,0.12,0.12,0.0,4.39,-0.05,-2.39,14.64,1,DETROIT LIONS,6697.0,2023_19_LA_DET,WC,2024-01-14 00:00:00+00:00,Sunday,20:00,LA,,DET,,Home,,,,2024011403.0,,,202401140det,,401547753.0,,7.0,7.0,136.0,-162.0,3.0,-110.0,-110.0,51.5,-108.0,-112.0,0.0,dome,,,,00-0026498,00-0033106,Matthew Stafford,Jared Goff,Sean McVay,Dan Campbell,,DET00,Ford Field,,16.105780022504167,14.0899189793251,16.637734336216916,15.514984919004084,15.6,12.2,19.0
49,49,00-0033293,A.Jones,Aaron Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oo8yixhsahh4gznox7th",GB,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,111.0,0,0.0,0.0,8.0,1.8203673,0,5,5,30.0,0,0.0,0.0,2.0,28.0,2.0,1.5020745,0,15.0,0.15625,0.009049774,0.24070984,0.0,14.1,19.1,CHI,Sunday,0,GB2023,A.Jones2023,DAL2023,28.67,42.83,305.0,1.5,0.67,4.0,12.5,0.33,2.0,3.0,22.0,1.0,9.0,0.5,0.17,0.5,6.87,0.58,2.93,19.12,6.86,10.72,71.2,1.38,0.52,2.19,12.69,0.52,1.15,1.15,12.02,0.71,1.41,0.55,0.41,0.71,11.23,1.69,5.0,9.83,DAL,0.0,0.0,0.0,0.0,0.0,21.0,120.25,1.5,3.75,4.0,33.0,0.0,1.5,0.0,0.0,0.0,,5.77,1.84,28.08,0.0,0.12,0.0,0.0,0.0,11.5,62.25,0.12,2.12,2.75,17.5,0.25,2.88,0.0,0.12,0.12,-0.52,1.38,0.75,12.35,0,GREEN BAY PACKERS,6696.0,2023_19_GB_DAL,WC,2024-01-14 00:00:00+00:00,,16:30,GB,,DAL,,Home,,,,2024011402.0,,,202401140dal,,401547752.0,,7.0,7.0,270.0,-340.0,7.0,-108.0,-112.0,50.5,-108.0,-112.0,0.0,closed,matrixturf,,,00-0036264,00-0033077,Jordan Love,Dak Prescott,Matt LaFleur,Mike McCarthy,,DAL00,AT&T Stadium,Sunday,28.045331477820515,11.497525267950229,20.569658623144583,26.79255093691788,21.7,18.3,25.1
56,56,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pitpti3erfxui0d2gdad",HOU,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,5.0,0.0,1.0,0.41896,0,1.0,0.03846154,0.019157087,0.07110227,0.0,0.5,1.5,IND,Saturday,1,HOU2023,E.Saubert2023,CLE2023,0.17,0.17,0.67,0.17,0.33,1.0,9.0,0.17,1.0,1.0,18.0,0.33,15.0,0.25,0.17,0.17,-0.31,1.18,-0.32,2.8,0.41,0.41,1.63,0.41,0.58,1.41,9.9,0.41,1.41,0.71,25.46,0.58,12.73,0.5,0.41,0.41,21.66,0.08,2.46,3.96,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,8.33,0.0,8.33,0.0,0.0,0.0,,,-0.88,1.83,0.0,0.0,0.0,0.0,0.0,0.12,0.75,0.12,2.75,4.38,21.88,0.12,27.38,0.0,0.0,0.12,,0.82,0.29,5.69,0,HOUSTON TEXANS,6693.0,2023_19_CLE_HOU,WC,2024-01-13 00:00:00+00:00,Saturday,16:30,CLE,,HOU,,Home,,,,2024011301.0,,,202401130htx,,401547749.0,,6.0,7.0,-135.0,110.0,-2.0,-112.0,-108.0,44.5,-110.0,-110.0,0.0,closed,astroturf,,,00-0026158,00-0039163,Joe Flacco,C.J. Stroud,Kevin Stefanski,DeMeco Ryans,,HOU00,NRG Stadium,,1.7936840886186496,7.104074703688788,2.254998341500313,1.9602175740966996,3.3,0.0,6.7
57,57,00-0033589,D.Moore,David Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mysdmg1kkmxc6cywb1jh",TB,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,2.0,6.0,0.0,0.3927302,0,4.0,0.032258064,0.008298756,0.054196224,0.0,0.8,1.8,CAR,Monday,1,TB2023,D.Moore2023,PHI2023,0.17,0.17,0.67,0.17,0.33,2.0,13.0,0.17,2.0,0.5,18.0,0.33,-1.5,0.25,0.17,0.17,-0.31,0.13,-0.89,1.3,0.41,0.41,1.63,0.41,0.58,1.41,9.9,0.41,0.71,0.71,1.41,0.58,2.12,0.5,0.41,0.41,21.66,0.08,5.16,0.99,PHI,0.0,0.0,0.0,0.0,0.0,0.5,1.25,0.0,1.75,2.5,22.5,0.25,32.0,0.0,0.0,0.0,,0.34,0.51,5.62,0.12,0.12,0.12,0.12,0.0,0.12,3.0,0.12,2.25,3.88,29.25,0.12,43.38,0.0,0.12,0.12,-1.36,2.49,0.02,7.72,0,TAMPA BAY BUCCANEERS,6698.0,2023_19_PHI_TB,WC,2024-01-15 00:00:00+00:00,Monday,20:00,PHI,,TB,,Home,,,,2024011501.0,,,202401150tam,,401547754.0,,8.0,8.0,-162.0,136.0,-3.0,-112.0,-108.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,,5.684760041741655,7.627530276931863,7.515797314072689,5.40688012644985,6.6,3.2,10.0
58,58,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fu4tdizb3h6hofyszomi",DAL,2023,19,REG,3,4,30.0,0,0.0,0.0,-0.0,0,0,26.0,26.0,2.0,0.90622246,0,1.1538461,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.2,1.2,WAS,Sunday,1,DAL2023,C.Rush2023,GB2023,0.17,0.17,0.67,0.17,0.33,0.17,3.0,0.17,4.2,6.8,54.0,0.17,64.6,0.25,0.17,0.17,-0.31,2.52,0.54,9.6,0.41,0.41,1.63,0.41,0.58,0.41,7.35,0.41,1.3,1.1,25.52,0.41,28.43,0.5,0.41,0.41,21.66,0.01,4.04,3.27,GB,3.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,,,1.2,20.75,29.25,246.25,1.88,0.25,4.25,20.75,0.12,0.12,0.12,1.12,0.12,-0.25,0.38,0.12,0.0,8.3,0.16,0.64,18.93,1,DALLAS COWBOYS,6696.0,2023_19_GB_DAL,WC,2024-01-14 00:00:00+00:00,Sunday,16:30,GB,,DAL,,Home,,,,2024011402.0,,,202401140dal,,401547752.0,,7.0,7.0,270.0,-340.0,7.0,-108.0,-112.0,50.5,-108.0,-112.0,0.0,closed,matrixturf,,,00-0036264,00-0033077,Jordan Love,Dak Prescott,Matt LaFleur,Mike McCarthy,,DAL00,AT&T Stadium,,1.134389090912307,8.721407697113632,0.2532751871652685,1.5454943104991907,2.9,0.0,6.3
60,60,00-0033729,C.Johnston,Cameron Johnston,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/azfxhgteimqtzgijik2o",HOU,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-23.0,0,0.0,0.0,0.0,-1.83287,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-2.3,-2.3,IND,Saturday,1,HOU2023,C.Johnston2023,CLE2023,0.17,0.17,0.67,0.17,0.33,0.17,3.0,0.17,2.5,3.67,28.5,0.17,37.17,0.25,0.17,0.17,-0.31,2.52,-0.58,5.02,0.41,0.41,1.63,0.41,0.58,0.41,7.35,0.41,1.38,1.75,21.02,0.41,25.76,0.5,0.41,0.41,21.66,0.01,2.92,2.77,CLE,0.0,0.0,0.0,0.0,0.0,1.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.83,,-2.3,0.33,0.67,5.67,0.0,0.0,0.33,-7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,-1.83,,-0.54,0,HOUSTON TEXANS,6693.0,2023_19_CLE_HOU,WC,2024-01-13 00:00:00+00:00,Saturday,16:30,CLE,,HOU,,Home,,,,2024011301.0,,,202401130htx,,401547749.0,,6.0,7.0,-135.0,110.0,-2.0,-112.0,-108.0,44.5,-110.0,-110.0,0.0,closed,astroturf,,,00-0026158,00-0039163,Joe Flacco,C.J. Stroud,Kevin Stefanski,DeMeco Ryans,,HOU00,NRG Stadium,,0.0604442557189581,6.6093938484035695,0.2084932520069599,0.0562243048601592,1.7,0.0,5.1
62,62,00-0033856,L.Fournette,Leonard Fournette,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",BUF,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,20.0,0,0.0,0.0,1.0,-1.1397816,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.0,2.0,MIA,Sunday,1,BUF2023,L.Fournette2023,PIT2023,0.17,0.17,0.67,0.17,0.33,0.17,1.17,0.17,2.5,3.67,31.83,0.17,34.17,0.25,0.17,0.17,-0.31,0.35,0.37,5.68,0.41,0.41,1.63,0.41,0.58,0.41,2.86,0.41,1.38,1.75,16.51,0.41,22.93,0.5,0.41,0.41,21.66,0.01,2.87,2.86,PIT,0.0,0.0,0.0,0.0,0.0,20.25,71.75,1.0,2.5,3.0,23.5,0.25,3.25,0.0,0.0,0.0,,-0.47,1.55,19.53,0.12,0.12,0.75,0.12,0.0,9.38,45.25,0.25,1.38,1.62,11.12,0.12,0.75,0.0,0.12,0.12,1.84,-0.1,1.81,9.26,1,BUFFALO BILLS,6695.0,2023_19_PIT_BUF,WC,2024-01-14 00:00:00+00:00,Sunday,13:00,PIT,,BUF,,Home,,,,2024011401.0,,,202401140buf,,401547751.0,,8.0,7.0,370.0,-485.0,9.0,-105.0,-115.0,33.5,-112.0,-108.0,0.0,outdoors,a_turf,,,00-0034771,00-0034857,Mason Rudolph,Josh Allen,Mike Tomlin,Sean McDermott,,BUF00,New Era Field,,19.22980907123201,9.844526262769913,20.65396914223756,18.698911972882343,17.1,13.7,20.5
64,64,00-0033863,D.Skipper,Dan Skipper,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sczz1dqr2lj3fvoaovgo",DET,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,0.0,0.0,-1.0,5.0,0.0,-0.008929072,0,0.0,0.032258064,-0.004016064,0.045575853,0.0,0.4,1.4,MIN,Sunday,1,DET2023,D.Skipper2023,LA2023,0.17,0.17,0.67,0.17,0.33,0.17,1.17,0.17,4.67,6.83,72.67,0.5,71.33,0.25,0.17,0.17,-0.31,0.35,2.96,14.93,0.41,0.41,1.63,0.41,0.58,0.41,2.86,0.41,1.86,2.64,50.01,0.84,28.86,0.5,0.41,0.41,21.66,0.01,5.3,10.71,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,-1.0,0.0,0.0,0.0,,,-0.01,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,0.5,1.0,0.0,0.0,0.0,,,0.79,4.75,1,DETROIT LIONS,6697.0,2023_19_LA_DET,WC,2024-01-14 00:00:00+00:00,Sunday,20:00,LA,,DET,,Home,,,,2024011403.0,,,202401140det,,401547753.0,,7.0,7.0,136.0,-162.0,3.0,-110.0,-110.0,51.5,-108.0,-112.0,0.0,dome,,,,00-0026498,00-0033106,Matthew Stafford,Jared Goff,Sean McVay,Dan Campbell,,DET00,Ford Field,,1.4246666949939102,7.04829334892143,2.22491444934122,1.459565050936446,3.0,0.0,6.4
69,69,00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,1.0,0.21916953,0,6,7,51.0,0,0.0,0.0,35.0,24.0,2.0,1.5513458,0,1.4571428,0.22580644,0.14522822,0.44036943,0.0,5.5,11.5,CAR,Monday,1,TB2023,C.Godwin2023,PHI2023,0.17,0.17,0.67,0.17,0.33,0.2,0.4,0.17,1.4,2.0,14.0,0.17,13.6,0.25,0.17,0.2,-0.31,0.14,-0.4,2.4,0.41,0.41,1.63,0.41,0.58,0.45,0.89,0.41,1.14,1.73,16.36,0.41,14.99,0.5,0.41,0.45,21.66,0.1,2.36,2.07,PHI,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,4.75,5.75,45.5,0.25,45.5,0.0,0.0,0.0,,0.22,3.28,11.4,0.12,0.12,0.12,0.12,0.0,0.25,3.5,0.12,3.0,4.62,35.62,0.12,47.12,0.0,0.12,0.12,-1.36,1.35,0.37,9.16,0,TAMPA BAY BUCCANEERS,6698.0,2023_19_PHI_TB,WC,2024-01-15 00:00:00+00:00,Monday,20:00,PHI,,TB,,Home,,,,2024011501.0,,,202401150tam,,401547754.0,,8.0,8.0,-162.0,136.0,-3.0,-112.0,-108.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,,11.503912860435626,8.480135720596031,20.459854115813755,11.27807578616986,12.9,9.5,16.3
70,70,00-0033923,K.Hunt,Kareem Hunt,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",CLE,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,-1.0,6.0,0.0,-1.1345419,0,-5.0,0.04,-0.004310345,0.05698276,0.0,0.5,1.5,CIN,Saturday,0,CLE2023,K.Hunt2023,HOU2023,0.17,0.17,0.67,0.17,0.33,0.17,0.33,0.17,5.83,9.0,59.5,0.33,80.0,0.25,0.17,0.17,-0.31,0.14,-1.51,13.82,0.41,0.41,1.63,0.41,0.58,0.41,0.82,0.41,2.99,2.83,24.33,0.82,32.2,0.5,0.41,0.41,21.66,0.1,3.86,8.64,HOU,0.0,0.0,0.0,0.0,0.0,7.25,29.5,0.25,1.5,2.25,7.5,0.0,4.0,0.0,0.0,0.0,,-1.43,-0.75,6.7,0.12,0.12,1.0,0.0,0.0,7.88,27.38,0.38,1.0,1.5,4.0,0.12,-2.12,0.12,0.12,0.12,-4.41,-1.65,-1.31,6.39,1,CLEVELAND BROWNS,6693.0,2023_19_CLE_HOU,WC,2024-01-13 00:00:00+00:00,,16:30,CLE,,HOU,,Home,,,,2024011301.0,,,202401130htx,,401547749.0,,6.0,7.0,-135.0,110.0,-2.0,-112.0,-108.0,44.5,-110.0,-110.0,0.0,closed,astroturf,,,00-0026158,00-0039163,Joe Flacco,C.J. Stroud,Kevin Stefanski,DeMeco Ryans,,HOU00,NRG Stadium,Saturday,6.641786983604503,7.773726764995814,8.1557825177315,6.751751209838681,7.3,3.9,10.7
71,71,00-0033943,J.Reynolds,Josh Reynolds,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxrgouqg155xtgtzesy9",DET,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,44.0,0,0.0,0.0,21.0,40.0,2.0,-1.1966046,0,2.0952382,0.22580644,0.084337346,0.39774582,0.0,4.4,9.4,MIN,Sunday,1,DET2023,J.Reynolds2023,LA2023,0.17,0.17,0.67,0.17,0.33,0.17,-0.33,0.17,5.5,8.0,67.0,0.5,68.67,0.25,0.17,0.2,-0.31,-0.87,1.93,15.17,0.41,0.41,1.63,0.41,0.58,0.41,0.82,0.41,1.38,2.76,31.67,0.55,40.7,0.5,0.41,0.45,21.66,2.25,10.0,5.77,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,44.0,0.0,21.0,0.0,0.0,0.0,,,-1.2,9.4,0.12,0.12,3.0,0.12,0.12,0.5,4.88,0.12,4.25,5.88,59.12,0.5,58.75,0.0,0.0,0.12,2.48,1.37,2.88,13.9,1,DETROIT LIONS,6697.0,2023_19_LA_DET,WC,2024-01-14 00:00:00+00:00,Sunday,20:00,LA,,DET,,Home,,,,2024011403.0,,,202401140det,,401547753.0,,7.0,7.0,136.0,-162.0,3.0,-110.0,-110.0,51.5,-108.0,-112.0,0.0,dome,,,,00-0026498,00-0033106,Matthew Stafford,Jared Goff,Sean McVay,Dan Campbell,,DET00,Ford Field,,9.44197722549075,8.180269609911951,20.41300341289007,8.636753197622342,11.7,8.3,15.1
