,Unnamed: 0.1,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,Away Team,away_score,Home Team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
61,61,00-0033308,M.Breida,Matt Breida,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",NYG,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,30.0,0,0.0,0.0,2.0,-3.0284572,0,5,5,48.0,0,0.0,0.0,10.0,38.0,2.0,3.1084754,0,4.8,0.15625,0.094339624,0.30041274,0.0,7.8,12.8,SEA,Monday,0,NYG2023,M.Breida2023,SEA2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,3.25,5.25,23.5,0.5,50.5,1.0,1.0,0.25,-16.29,2.36,-1.65,8.1,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,1.71,1.71,15.59,0.58,26.11,0.71,0.71,0.5,9.82,2.22,5.6,4.82,MIA,0.0,0.0,0.0,0.0,0.0,9.0,23.5,0.5,4.0,4.0,24.5,0.0,2.5,0.0,0.0,0.0,,-1.12,0.68,11.8,0.0,0.25,0.0,0.0,0.25,9.75,28.75,0.5,4.0,4.5,27.25,0.25,5.25,0.0,0.25,0.25,-4.05,-1.38,0.1,14.1,0,NEY YORK GIANTS,6490.0,2023_05_NYG_MIA,REG,2023-10-08 00:00:00+00:00,,13:00,NYG,,MIA,,Home,,,,2023100804.0,,,202310080mia,,401547465.0,,6.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Brian Daboll,Mike McDaniel,,MIA00,Hard Rock Stadium,Sunday,12.25426554770686,12.262491188042624,9.9584633975576,11.25375661078391,11.4,6.9,15.9
62,62,00-0033357,T.Hill,Taysom Hill,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pjp1aahvacigoh0sorpg",NO,2023,5,REG,1,1,13.0,0,0.0,1.0,3.0,0,0,8.0,5.0,1.0,-0.3197493,0,1.625,,4,10.0,0,0.0,0.0,1.0,0.899586,0,1,1,7.0,0,0.0,0.0,4.0,3.0,0.0,-0.63926566,0,1.75,0.02631579,0.012658228,0.048334442,0.0,2.22,3.22,TB,Sunday,0,NO2023,T.Hill2023,TB2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,5.5,9.0,72.5,0.5,97.75,1.0,1.0,0.5,-16.29,2.36,0.91,11.75,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,2.38,3.56,31.4,0.71,67.72,0.71,0.71,0.58,9.82,2.22,3.13,4.8,NE,0.5,0.5,6.5,0.0,0.0,4.0,11.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,-0.32,-0.2,-0.0,3.16,6.0,9.75,35.0,0.25,0.25,2.5,5.75,0.5,0.5,0.5,4.0,0.25,1.0,0.25,0.25,0.0,-5.3,0.06,0.64,1.88,0,NEW ORLEANS SAINTS,6491.0,2023_05_NO_NE,REG,2023-10-08 00:00:00+00:00,,13:00,NO,,NE,,Home,,,,2023100805.0,,,202310080nwe,,401547459.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Dennis Allen,Bill Belichick,,BOS00,Gillette Stadium,Sunday,2.9914651018913068,3.450901502558902,3.272653829653137,3.2293101513247118,3.2,0.0,7.7
63,63,00-0033376,P.Ricard,Patrick Ricard,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wfjtva8ytwkmlcehbz4c",BAL,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,14.0,0,0.0,0.0,2.0,12.0,1.0,2.282133,0,7.0,0.055555556,0.017094018,0.09529915,0.0,1.4,2.4,CLE,Sunday,0,BAL2023,P.Ricard2023,CLE2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,6.25,10.0,77.0,0.5,106.75,1.0,1.0,0.5,-16.29,2.36,0.29,12.95,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,0.96,1.83,23.34,0.71,53.18,0.71,0.71,0.58,9.82,2.22,3.52,2.63,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,7.0,0.0,2.0,0.0,0.0,0.0,,-3.95,0.65,1.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.75,3.5,0.25,1.0,0.0,0.25,0.0,,-1.8,0.65,0.65,0,BALTIMORE RAVENS,6492.0,2023_05_BAL_PIT,REG,2023-10-08 00:00:00+00:00,,13:00,BAL,,PIT,,Home,,,,2023100806.0,,,202310080pit,,401547460.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,John Harbaugh,Mike Tomlin,,PIT00,Acrisure Stadium,Sunday,1.172578383716144,0.9384252624382272,0.7408568464303898,1.2997054103042396,1.0,0.0,5.5
64,64,00-0033466,I.McKenzie,Isaiah McKenzie,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sm2btbgkg6s1r1hvi931",IND,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,6.0,0,0.0,0.0,13.0,8.0,1.0,-1.1934905,0,0.46153846,0.125,0.04276316,0.21743421,0.0,0.6,1.6,LA,Sunday,1,IND2023,I.McKenzie2023,LA2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,2.67,5.0,32.67,0.33,42.0,1.0,1.0,0.5,-16.29,2.36,-0.08,7.93,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,3.06,3.61,33.53,0.58,32.19,0.71,0.71,0.71,9.82,2.22,3.31,9.67,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,0.0,6.0,0.0,0.0,0.0,,,-0.84,1.45,0.0,0.25,0.0,0.0,0.0,0.25,6.5,0.0,5.25,8.25,45.75,0.25,75.75,0.0,0.0,0.25,-0.56,-0.46,-0.17,9.83,0,INDIANAPOLIS COLTS,6489.0,2023_05_TEN_IND,REG,2023-10-08 00:00:00+00:00,Sunday,13:00,TEN,,IND,,Home,,,,2023100803.0,,,202310080clt,,401547458.0,,7.0,7.0,,,,,,,,,1.0,,fieldturf,,,,,,,Mike Vrabel,Shane Steichen,,IND00,Lucas Oil Stadium,,1.4519092101879254,5.718753429435218,1.4794733984249262,1.4378201191385749,2.5,0.0,7.0
65,65,00-0033526,S.Perine,Samaje Perine,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpdo0ztyzhjobhk4p29a",DEN,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,12.0,0,0.0,0.0,1.0,-1.2423719,0,2,2,23.0,0,0.0,0.0,2.0,21.0,1.0,0.7278495,0,11.5,0.07692308,0.012121212,0.123869464,0.0,3.5,5.5,CHI,Sunday,1,DEN2023,S.Perine2023,CHI2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,5.67,9.67,89.33,0.25,178.67,1.0,1.0,0.33,-16.29,2.36,0.11,14.6,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,3.06,5.77,53.61,0.5,148.54,0.71,0.71,0.58,9.82,2.22,6.69,7.94,NYJ,0.0,0.0,0.0,0.0,0.0,4.5,10.5,0.0,2.0,2.5,19.0,0.0,2.0,0.0,0.0,0.0,,-1.16,0.49,4.95,0.0,0.0,0.0,0.0,0.0,6.25,19.5,0.25,1.5,2.0,15.25,0.25,0.75,0.0,0.25,0.25,,-1.73,0.76,4.98,0,DENVER BRONCOS,6495.0,2023_05_NYJ_DEN,REG,2023-10-08 00:00:00+00:00,Sunday,16:25,NYJ,,DEN,,Home,,,,2023100809.0,,,202310080den,,401547461.0,,7.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Robert Saleh,Sean Payton,,DEN00,Empower Field at Mile High,,4.853836039922347,5.808327136079987,5.64851295507481,4.892603060455118,5.3,0.8,9.8
66,66,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmqdvrhlmhhyyrhp3vyu",ARI,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,52.0,0,0.0,0.0,1.0,0.2685395,0,1,2,4.0,0,0.0,0.0,2.0,6.0,0.0,-0.635228,0,2.0,0.048780486,0.005899705,0.077300526,0.0,5.6,6.6,SF,Sunday,1,ARI2023,J.Conner2023,SF2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,4.25,6.25,70.5,0.25,90.5,1.0,1.0,0.25,-16.29,2.36,3.54,12.8,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,0.96,2.06,21.61,0.5,33.31,0.71,0.71,0.5,9.82,2.22,3.07,5.73,CIN,0.0,0.0,0.0,0.0,0.0,12.5,75.0,0.5,1.5,2.0,11.0,0.0,-0.5,0.0,0.0,0.0,,2.04,0.48,13.1,0.0,0.0,0.0,0.0,0.0,8.0,41.25,0.25,1.0,1.25,7.5,0.25,-1.5,0.0,0.25,0.25,,0.46,0.23,7.38,0,ARIZONA CARDINALS,6493.0,2023_05_CIN_ARI,REG,2023-10-08 00:00:00+00:00,Sunday,16:05,CIN,,ARI,,Home,,,,2023100807.0,,,202310080crd,,401547466.0,,7.0,7.0,,,,,,,,,0.0,,grass,,,,,,,Zac Taylor,Jonathan Gannon,,PHO00,State Farm Stadium,,13.2346300809805,12.696824287956508,12.08557566279068,13.581748270678702,12.9,8.4,17.4
67,67,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fe6e0gnullhxbgt6ohhg",ATL,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,72.0,0.0,0.0,-1.7174441,0,0.0,0.1,0.28458497,0.3492095,0.0,0.0,0.0,JAX,Sunday,1,ATL2023,M.Hollins2023,JAX2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,7.0,10.5,99.0,0.5,132.0,1.0,1.0,0.25,-16.29,2.36,5.07,16.9,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,1.41,0.71,18.38,0.71,4.24,0.71,0.71,0.5,9.82,2.22,4.21,3.25,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,11.5,0.0,69.5,0.0,0.0,0.0,,,-0.97,1.65,0.25,0.25,9.75,0.25,0.0,0.25,3.25,0.25,1.0,3.5,17.25,0.25,50.25,0.0,0.0,0.25,4.15,0.89,-0.78,2.72,0,ATLANTA FALCONS,6487.0,2023_05_HOU_ATL,REG,2023-10-08 00:00:00+00:00,Sunday,13:00,HOU,,ATL,,Home,,,,2023100801.0,,,202310080atl,,401547463.0,,7.0,7.0,,,,,,,,,0.0,,fieldturf,,,,,,,DeMeco Ryans,Arthur Smith,,ATL97,Mercedes-Benz Stadium,,1.642854159129942,3.0475251448094207,1.5559634286853912,1.655525958454371,2.0,0.0,6.5
68,68,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fu4tdizb3h6hofyszomi",DAL,2023,5,REG,2,2,20.0,0,0.0,0.0,-0.0,0,0,20.0,0.0,1.0,1.576988,0,1.0,,3,-2.0,0,0.0,0.0,0.0,-2.9324052,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.6,0.6,NE,Sunday,0,DAL2023,C.Rush2023,NE2023,19.0,33.0,166.0,0.25,1.0,0.25,10.0,0.25,0.25,1.75,10.25,0.25,28.5,1.0,1.0,0.25,-16.29,2.36,0.01,3.78,8.49,14.14,54.45,0.5,0.71,0.5,20.0,0.5,0.5,0.96,20.5,0.5,13.18,0.71,0.71,0.5,9.82,2.22,2.15,5.23,SF,1.0,1.5,10.0,0.0,0.0,1.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,-2.93,,0.3,21.5,28.5,196.25,1.0,0.25,3.25,8.75,0.25,0.25,0.25,-0.75,0.25,-1.75,0.25,0.25,0.0,2.98,-0.41,-1.71,12.23,0,DALLAS COWBOYS,6497.0,2023_05_DAL_SF,REG,2023-10-08 00:00:00+00:00,,20:20,DAL,,SF,,Home,,,,2023100811.0,,,202310080sfo,,401547354.0,,7.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McCarthy,Kyle Shanahan,,SFO01,Levi's Stadium,Sunday,0.2816174142861349,0.904219665323212,0.539176801486548,-0.2505987507983372,0.4,0.0,4.9
69,69,00-0033757,R.Tonyan,Robert Tonyan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e4dqx11amod0silgghxw",CHI,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,18.0,0,0.0,0.0,2.0,16.0,0.0,0.69264823,0,9.0,0.0625,0.008264462,0.09953512,0.0,1.8,3.8,DEN,Sunday,0,CHI2023,R.Tonyan2023,DEN2023,19.0,33.0,166.0,0.25,1.0,0.25,0.25,0.25,1.0,2.5,13.0,0.25,42.0,1.0,1.0,0.25,-16.29,-0.53,-0.92,2.3,8.49,14.14,54.45,0.5,0.71,0.5,0.5,0.5,1.15,0.71,14.14,0.5,7.07,0.71,0.71,0.5,9.82,2.22,1.49,1.41,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,12.0,0.0,0.0,0.0,,,-0.18,1.9,0.0,0.0,0.0,0.0,0.0,0.25,2.25,0.0,2.25,2.75,21.5,0.25,15.75,0.0,0.0,0.25,,-1.78,1.39,4.4,0,CHICAGO BEARS,6485.0,2023_05_CHI_WAS,REG,2023-10-05 00:00:00+00:00,,20:15,CHI,,WAS,,Home,,,,2023100500.0,,,202310050was,,401547457.0,,4.0,4.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Matt Eberflus,Ron Rivera,,WAS00,FedExField,Thursday,1.8567146225714373,3.582010672880416,2.0319111673491275,1.8764960317764572,2.3,0.0,6.8
70,70,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoituliieghtndjrzaz",NE,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,5,14.0,0,0.0,0.0,47.0,0.0,0.0,-5.7995954,0,0.29787233,0.1724138,0.20888889,0.4048429,0.0,1.4,2.4,DAL,Sunday,1,NE2023,J.Smith-Schuster2023,DAL2023,19.0,33.0,166.0,0.25,1.0,0.25,0.25,0.25,5.25,7.0,68.25,0.25,87.75,1.0,1.0,0.25,-16.29,-0.53,4.44,13.6,8.49,14.14,54.45,0.5,0.71,0.5,0.5,0.5,1.5,1.15,32.2,0.5,48.59,0.71,0.71,0.5,9.82,2.22,3.08,5.43,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.5,0.0,43.5,0.0,0.0,0.0,,,-3.4,1.95,0.25,0.25,6.25,0.25,0.0,0.25,1.25,0.25,1.5,3.75,24.5,0.5,46.25,0.0,0.0,0.25,2.35,0.01,-2.87,4.08,0,NEW ENGLAND PATRIOTS,6491.0,2023_05_NO_NE,REG,2023-10-08 00:00:00+00:00,Sunday,13:00,NO,,NE,,Home,,,,2023100805.0,,,202310080nwe,,401547459.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Dennis Allen,Bill Belichick,,BOS00,Gillette Stadium,,1.929084094607773,3.672732700652341,1.9255820476283905,1.9596590924814727,2.4,0.0,6.9
71,71,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbnnjc8knqoc95vzyol4",ATL,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,6,95.0,0,0.0,0.0,49.0,46.0,4.0,5.848327,0,1.9387755,0.2,0.19367589,0.43557313,0.0,9.5,15.5,JAX,Sunday,1,ATL2023,J.Smith2023,JAX2023,19.0,33.0,166.0,0.25,1.0,0.5,5.75,0.25,3.25,4.75,44.0,0.5,67.25,1.0,1.0,0.25,-16.29,2.61,3.44,12.72,8.49,14.14,54.45,0.5,0.71,1.0,11.5,0.5,2.5,1.5,36.01,0.58,37.83,0.71,0.71,0.5,9.82,3.98,4.09,8.66,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0,66.0,0.0,51.0,0.0,0.0,0.0,,,2.5,12.1,0.0,0.0,0.0,0.0,0.0,0.25,-1.0,0.0,4.0,6.0,43.25,0.25,50.75,0.0,0.0,0.25,,-1.65,1.0,8.22,0,ATLANTA FALCONS,6487.0,2023_05_HOU_ATL,REG,2023-10-08 00:00:00+00:00,Sunday,13:00,HOU,,ATL,,Home,,,,2023100801.0,,,202310080atl,,401547463.0,,7.0,7.0,,,,,,,,,0.0,,fieldturf,,,,,,,DeMeco Ryans,Arthur Smith,,ATL97,Mercedes-Benz Stadium,,11.571623493627524,11.809322932956622,12.01509741931886,11.546748874319896,11.7,7.2,16.2
72,72,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/egmpgvzck6v2unbh0plp",PIT,2023,5,REG,3,5,18.0,0,0.0,0.0,-0.0,0,0,28.0,12.0,1.0,-1.1255575,0,0.64285713,-0.059128746,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.72,0.72,HOU,Sunday,1,PIT2023,M.Trubisky2023,HOU2023,19.0,33.0,166.0,0.25,1.0,0.5,5.75,0.25,2.5,4.75,43.0,0.25,75.25,1.0,1.0,0.25,-16.29,2.61,2.62,10.87,8.49,14.14,54.45,0.5,0.71,1.0,11.5,0.5,1.73,1.5,35.43,0.5,37.76,0.71,0.71,0.5,9.82,3.98,3.62,7.89,BAL,10.0,13.5,98.5,0.0,0.0,3.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,1.07,,7.39,16.25,27.25,176.75,1.0,0.75,2.0,2.25,0.25,0.25,0.25,-0.25,0.0,0.0,0.25,0.25,0.0,-5.77,-0.68,-0.58,9.8,0,PITTSBURGH STEELERS,6492.0,2023_05_BAL_PIT,REG,2023-10-08 00:00:00+00:00,Sunday,13:00,BAL,,PIT,,Home,,,,2023100806.0,,,202310080pit,,401547460.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,John Harbaugh,Mike Tomlin,,PIT00,Acrisure Stadium,,7.871682012770107,9.595230044258308,6.048236763773229,9.01039161095257,8.1,3.6,12.6
73,73,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oagzjdsdoezmp6frggrn",KC,2023,5,REG,18,30,203.0,1,2.0,1.0,6.0,0,0,195.0,139.0,9.0,0.63265085,0,1.0410256,0.092659466,7,51.0,0,1.0,0.0,4.0,2.2186267,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.22,13.22,NYJ,Sunday,0,KC2023,P.Mahomes2023,NYJ2023,19.0,33.0,166.0,0.25,1.0,1.0,2.0,0.25,2.75,3.75,47.5,0.25,52.25,1.0,1.0,0.25,-16.29,-4.83,2.84,9.0,8.49,14.14,54.45,0.5,0.71,7.07,36.06,0.5,1.71,1.5,32.25,0.5,29.83,0.71,0.71,0.5,9.82,3.98,2.91,6.49,MIN,21.0,31.5,237.5,2.0,1.0,5.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,1.78,0.35,19.45,18.5,27.25,202.75,1.5,1.25,4.75,27.0,0.25,0.25,0.25,1.5,0.0,-2.25,0.25,0.25,0.0,6.35,-0.48,0.35,14.31,0,KANSAS CITY CHIEFS,6496.0,2023_05_KC_MIN,REG,2023-10-08 00:00:00+00:00,,16:25,KC,,MIN,,Home,,,,2023100810.0,,,202310080min,,401547462.0,,7.0,7.0,,,,,,,,,0.0,dome,sportturf,,,,,,,Andy Reid,Kevin O'Connell,,MIN01,U.S. Bank Stadium,Sunday,19.698213703726243,21.92590563688875,19.435651293040664,19.133531225531357,20.0,15.5,24.5
74,74,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,59.0,0,1.0,0.0,34.0,30.0,3.0,0.9926127,0,1.7352941,0.26666668,0.18994413,0.5329609,0.0,5.9,12.9,ATL,Sunday,0,JAX2023,E.Engram2023,ATL2023,19.0,33.0,166.0,0.25,1.0,1.0,2.0,0.25,4.5,8.5,81.5,0.5,93.5,1.0,1.0,0.25,-16.29,-4.83,-0.05,15.65,8.49,14.14,54.45,0.5,0.71,7.07,36.06,0.5,0.71,2.12,64.35,0.71,12.02,0.71,0.71,0.5,9.82,3.98,0.19,9.97,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,63.0,0.0,27.0,0.0,0.0,0.0,,1.01,2.21,13.3,0.0,0.0,0.0,0.0,0.0,0.25,3.25,0.0,4.25,4.75,34.25,0.25,13.25,0.0,0.0,0.25,,1.01,0.79,7.67,0,JACKSONVILLE JAGUARS,6486.0,2023_05_JAX_BUF,REG,2023-10-08 00:00:00+00:00,,09:30,JAX,,BUF,,Neutral,,,,2023100800.0,,,202310080buf,,401547228.0,,7.0,7.0,,,,,,,,,0.0,outdoors,a_turf,,,,,,,Doug Pederson,Sean McDermott,,BUF00,New Era Field,Sunday,13.2346300809805,11.417854925933982,12.08557566279068,13.581748270678702,12.6,8.1,17.1
75,75,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",CLE,2023,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,7,46.0,0,0.0,0.0,42.0,22.0,3.0,3.4110165,0,1.0952381,0.20588236,0.14,0.40682352,0.0,4.6,10.6,BAL,Sunday,0,CLE2023,D.Njoku2023,BAL2023,19.0,33.0,166.0,0.25,1.0,6.0,27.5,0.25,1.33,0.5,12.33,0.25,6.5,1.0,0.5,0.25,-16.29,-2.01,-0.47,1.75,8.49,14.14,54.45,0.5,0.71,7.07,36.06,0.5,2.31,0.71,21.36,0.5,9.19,0.71,0.71,0.5,9.82,3.98,2.42,5.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,33.0,0.0,23.0,0.0,0.0,0.0,,-1.42,1.14,8.3,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.5,3.25,16.5,0.25,13.75,0.0,0.0,0.25,,0.95,-2.01,4.25,0,CLEVELAND BROWNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.392855499771604,5.184118413251446,7.233670716855085,8.576601521736741,7.1,2.6,11.6
